courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
214124,Tarot Card Reading Certificate – CPD Accredited,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/tarot-card-reading-certificate--cpd-accredited/214124#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,506,506 students purchased this course,14.0,299.0,no,missing,no,no,missing,missing,missing
267072,"Admin, Secretarial & PA - Course","Admin, Secretarial & PA Level 7 Diploma | Endorsed by ABC Awards | CPD Accredited Certificate | 190 CPD Points",https://www.reed.co.uk/courses/admin-secretarial-pa-course/267072#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,71,71 students purchased this course,10.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,"Level 7 Diploma Admin, Secretarial & PA (Endorsed Certificate)",7.0
196354,Care Certificate - Online Training Courses - 15 Care Certificate Standards ,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/care-certificate-online-training-courses-15-care-certificate-standards/196354#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Compliance,190,190 students purchased this course,19.99,49.99,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
198018,Business Administration,Business Administration Diploma Level 5 | Endorsed by ABC Awards | CPD Accredited Certificate |130 CPD Points/Credits,https://www.reed.co.uk/courses/business-administration/198018#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,297,297 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Business Administration (Certificate of achievement),5.0
219285,Personal Trainer Diploma,CPD accredited online course - Exam and Certificate included,https://www.reed.co.uk/courses/personal-trainer-diploma/219285#/courses/discount?pageno=2&sortby=MostPopular,Harley Oxford,142,142 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no,missing,20 CPD points / hours,missing
76377,Dog Grooming - CPD Certified,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access,https://www.reed.co.uk/courses/dog-grooming-cpd-certified/76377#/courses/discount?pageno=2&sortby=MostPopular,Holly and Hugo,489,489 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
76996,Animal Care - CPD Certified - Certificate Included,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access | Special Offer,https://www.reed.co.uk/courses/animal-care-cpd-certified-certificate-included/76996#/courses/discount?pageno=2&sortby=MostPopular,Holly and Hugo,466,466 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
241409,Social Media Marketing for Business,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/social-media-marketing-for-business/241409#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,235,235 students purchased this course,15.0,175.0,no,missing,no,no,missing,missing,missing
245632,COSHH Training for Assessors - CPD Accredited,COSHH Training for Assessors Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/coshh-training-for-assessors-cpd-accredited/245632#/courses/discount?pageno=2&sortby=MostPopular,One Education,47,47 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
245329,Animal Care Diploma - 6 CPD Accredited Courses ,Accredited Animal Care Online Courses | 6 Recognised Certificates Included | Unlimited 24/7 Lifetime Access| Ends Soon,https://www.reed.co.uk/courses/animal-care-diploma-6-cpd-accredited-courses/245329#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,140,140 students purchased this course,49.0,714.0,yes,The CPD Certification Service,no,no,missing,260 CPD points / hours,missing
197605,Logistics Management,Logistics Management Level 5 endorsed by ABC Awards | 130 CPD Points/Credits | CPD Accredited Certificate,https://www.reed.co.uk/courses/logistics-management/197605#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,321,321 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Logistics Management (Certificate of achievement),5.0
264315,Food Hygiene and Safety Level 2,"Certificate included, Institute of Hospitality Endorsed, RoSPA approved, Local Authority approved, CPD Certified",https://www.reed.co.uk/courses/food-hygiene-and-safety-level-2/264315#/courses/discount?pageno=2&sortby=MostPopular,Training Express Ltd,187,187 students purchased this course,10.0,35.0,yes,Institute of Hospitality,yes,no,Institute of Hospitality,Level 2 Certificate Food Hygiene Course,2.0
268176,GDPR Course,GDPR (General Data Protection Regulation) Level 3 Endorsed by ABC Awards | CPD Accredited Certificate | 50 CPD Points,https://www.reed.co.uk/courses/gdpr-course/268176#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,49,49 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 3 Certificate GDPR (General Data Protection Regulation) Endorsed Certificate,3.0
78433,British Sign Language (BSL) Level 1 & 2,Every Essential BSL,https://www.reed.co.uk/courses/british-sign-language-bsl-level-1-2/78433#/courses/discount?pageno=2&sortby=MostPopular,OfCourse,2555,"2,555 students purchased this course",19.0,99.0,no,missing,no,no,missing,missing,missing
79638,Payroll Management and Systems Diploma - CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/payroll-management-and-systems-diploma-cpd-certified/79638#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,3624,"3,624 students purchased this course",24.0,299.0,yes,The CPD Certification Service,no,no,missing,15 CPD points / hours,missing
186946,Painting and Decorating Diploma - CPD Accredited ,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/painting-and-decorating-diploma-cpd-accredited/186946#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,389,389 students purchased this course,39.0,299.0,yes,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
250244,Level 3 Certificate in Assessing Vocational Achievement (CAVA) (RQF) – A1 Assessors Award,Awarded by TQUK I Ofqual Regulated I Free PDF Book I Step by Step Guideline I Full Tutor Support I 12 Months Access,https://www.reed.co.uk/courses/level-3-certificate-in-assessing-vocational-achievement-cava-rqf--a1-assessors-award/250244#/courses/discount?pageno=2&sortby=MostPopular,One Education,345,345 students purchased this course,23.0,599.0,no,Ofqual,yes,yes,Training Qualifications UK Ltd,Level 3 Certificate in Assessing Vocational Achievement (QCF),3.0
237831,Eyelash Extension Training Course,Level 3 Endorsed Diploma by TQUK | 5 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/eyelash-extension-training-course/237831#/courses/discount?pageno=2&sortby=MostPopular,One Education,272,272 students purchased this course,22.0,199.0,yes,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 3 Diploma in Eyelash Extension (Endorsed Certificate),3.0
238940,Advanced Diploma in Health and Safety,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/advanced-diploma-in-health-and-safety/238940#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,621,621 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,12 CPD points / hours,missing
240110,Basic Electricity Course - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/basic-electricity-course-cpd-accredited/240110#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,608,608 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,8 CPD points / hours,missing
222934,Accounting,Accounting Advanced Diploma Level 5 Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/accounting/222934#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,537,537 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Accounting  (Certificate of Achievement),5.0
226079,Mandatory Training for Domiciliary & Care Staff - 26 CPD Certified E-Learning Courses ,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/mandatory-training-for-domiciliary-care-staff-26-cpd-certified-e-learning-courses/226079#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Compliance,151,151 students purchased this course,19.99,49.99,yes,The CPD Certification Service,no,no,missing,45 CPD points / hours,missing
68336,"English: Improve Your English – Spelling, Punctuation & Grammar",Summary,https://www.reed.co.uk/courses/english-improve-your-english--spelling-punctuation-grammar/68336#/courses/discount?pageno=2&sortby=MostPopular,OfCourse,1403,"1,403 students purchased this course",15.0,79.0,no,missing,no,no,missing,missing,missing
77054,Forensic Science - CPD Certified,Accredited Online Course | Recognised Certificate Included | 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/forensic-science-cpd-certified/77054#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,466,466 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
259793,Certified Anti Money Laundering Specialist (CAMS) - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/certified-anti-money-laundering-specialist-cams-cpd-certified/259793#/courses/discount?pageno=2&sortby=MostPopular,Janets,120,120 students purchased this course,18.0,315.0,yes,The CPD Group,no,no,missing,5 CPD points / hours,missing
262614,Data Protection GDPR ,1 Hour Online CPD Accredited Training Course,https://www.reed.co.uk/courses/data-protection-gdpr/262614#/courses/discount?pageno=2&sortby=MostPopular,Active Recruitment Ltd,60,60 students purchased this course,10.0,50.0,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
245132,Project Management : Six Sigma ,Project Management Six Sigma Level 5 Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/project-management--six-sigma/245132#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,341,341 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Project Management : Six Sigma (Certificate of Achievement),5.0
245662,Phlebotomist Training,Level 3 Endorsed Diploma by TQUK | 5 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/phlebotomist-training/245662#/courses/discount?pageno=2&sortby=MostPopular,One Education,542,542 students purchased this course,14.0,199.0,yes,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 3 Diploma in Phlebotomist (Endorsed Certificate),3.0
224161,Nursing Assistant Diploma ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/nursing-assistant-diploma/224161#/courses/discount?pageno=2&sortby=MostPopular,1 Training,188,188 students purchased this course,12.0,399.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
230747,Bookkeeping - Book keeping Course,Bookkeeping - Book keeping Level 3 | Endorsed by ABC Awards | CPD Accredited Certificate |30 CPD Points/Credits,https://www.reed.co.uk/courses/bookkeeping-book-keeping-course/230747#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,367,367 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 1 Certificate Bookkeeping (Endorsed Certificate),1.0
131489,Office Admin and Receptionist Skills,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/office-admin-and-receptionist-skills/131489#/courses/discount?pageno=2&sortby=MostPopular,1 Training,488,488 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
250392,Portable Appliance Testing (PAT) - CPD Accredited,"Engaging, Interactive Modules with Full Audio Voiceover",https://www.reed.co.uk/courses/portable-appliance-testing-pat-cpd-accredited/250392#/courses/discount?pageno=2&sortby=MostPopular,One Education,119,119 students purchased this course,13.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
204136,Supply Chain Management - Course,Supply Chain Management (Level 7) Endorsed Certificate | 210 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/supply-chain-management-course/204136#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,111,111 students purchased this course,15.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Supply Chain Management (endorsed Certificate),7.0
264320,Fire Safety Training Course,Certificate included I RoSPA approved member I CPD Certified I Audio visual training,https://www.reed.co.uk/courses/fire-safety-training-course/264320#/courses/discount?pageno=2&sortby=MostPopular,Training Express Ltd,38,38 students purchased this course,10.0,35.0,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
266024,Teaching Assistant Level 3,Certified Teaching Assistant Training Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/teaching-assistant-level-3/266024#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,111,111 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Diploma Teaching Assistant (Certificate of Achievement),3.0
57653,Copywriting course  (Level 4 Diploma) ,Unlimited personal tutor support | Fully accredited | Endorsed ABC Awards certificate| Help finding copywriting work ,https://www.reed.co.uk/courses/copywriting-course-level-4-diploma/57653#/courses/discount?pageno=2&sortby=MostPopular,College of Media and Publishing,838,838 students enquired about this course,296.7,494.5,yes,ABC Awards,yes,no,ABC Awards,Level 4 Certificate in Copywriting,4.0
248460,Level 6 Diploma in Facilities Management l TQUK Endorsed l MCQs Assessment ,Level 6 Diploma in Facilities Management II Endorsed Diploma by TQUK II Quiz Based Exam Included,https://www.reed.co.uk/courses/level-6-diploma-in-facilities-management-l-tquk-endorsed-l-mcqs-assessment/248460#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,131,131 students purchased this course,10.0,795.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 6 Diploma in Facilities Management ( Endorsed Diploma),6.0
222786,Teaching Assistants Training,Teaching Assistants Training - CPD Accredited ,https://www.reed.co.uk/courses/teaching-assistants-training/222786#/courses/discount?pageno=2&sortby=MostPopular,Study365,215,215 students purchased this course,29.0,199.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
55502,British Cleaning Certificate Course  – CPD Certified  – Only £49,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/british-cleaning-certificate-course--cpd-certified--only-49/55502#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,1594,"1,594 students purchased this course",49.0,299.0,yes,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
241743,Data Analysis In Excel -  CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/data-analysis-in-excel-cpd-accredited/241743#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,320,320 students purchased this course,10.0,175.0,yes,The CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
127406,Project Management Training,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/project-management-training/127406#/courses/discount?pageno=2&sortby=MostPopular,1 Training,219,219 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,5 CPD points / hours,missing
247388,Medicinal Cannabis & CBD Oil Diploma Course,Summary,https://www.reed.co.uk/courses/medicinal-cannabis-cbd-oil-diploma-course/247388#/courses/discount?pageno=2&sortby=MostPopular,Centre of Excellence,135,135 students purchased this course,49.0,147.0,yes,The CPD Certification Service,no,no,missing,150 CPD points / hours,missing
192726,Supervisor Training,Supervisor Training Level 3 | Endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/supervisor-training/192726#/courses/discount?pageno=2&sortby=MostPopular,Staff Training Solutions,298,298 students purchased this course,10.0,395.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Supervisor Training (Certificate of Achievement),3.0
250897,Diploma in Counselling Skills - Level 2,Accredited by ABC Awards | Assessment included in the Price | Endorsed Certificate & Unit Summery,https://www.reed.co.uk/courses/diploma-in-counselling-skills-level-2/250897#/courses/discount?pageno=2&sortby=MostPopular,South London College,101,101 students purchased this course,39.0,299.0,no,ABC Awards,yes,no,ABC Awards,Level 2 Diploma in Counselling Skills,2.0
199379,Accounting Course,Accounting Basics Level 1 course endorsed by ABC Awards | 30 CPD Points/Credits | CPD Accredited Certificate,https://www.reed.co.uk/courses/accounting-course/199379#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,416,416 students purchased this course,10.0,180.0,yes,ABC Awards,yes,no,ABC Awards,Level 1 Certificate Accounting (Certificate of achievement),1.0
256780,Diploma in Health & Social Care - Level 3, Cost of exam(s) or assessments(s) not included in price & must be purchased separately,https://www.reed.co.uk/courses/diploma-in-health-social-care-level-3/256780#/courses/discount?pageno=2&sortby=MostPopular,Study365,104,104 students purchased this course,29.0,99.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Diploma In Health & Social Care,3.0
218404,Dog Walking - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Offer,https://www.reed.co.uk/courses/dog-walking-cpd-certified/218404#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,140,140 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
81248,Food Safety Level 2 -  Local Authority Approved,ROSPA Accredited and Institute of Hospitality Endorsed,https://www.reed.co.uk/courses/food-safety-level-2-local-authority-approved/81248#/courses/discount?pageno=2&sortby=MostPopular,The Training Terminal,673,673 students purchased this course,12.0,30.0,yes,The Institute of Hospitality,no,no,missing,3 CPD points / hours,missing
245363,SEN Teaching Assistant Diploma - 5 CPD Accredited Courses,"Accredited SEN, Language, Autism, Dyslexia & ADHD Online Courses | Recognised Certificate Included | 24/7 Access ",https://www.reed.co.uk/courses/sen-teaching-assistant-diploma-5-cpd-accredited-courses/245363#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,95,95 students purchased this course,39.0,575.0,yes,The CPD Certification Service,no,no,missing,575 CPD points / hours,missing
255413,120HR TEFL: Teaching English As A Foreign Language Diploma,CPD accredited online course | Exam and Certificate included,https://www.reed.co.uk/courses/120hr-tefl-teaching-english-as-a-foreign-language-diploma/255413#/courses/discount?pageno=2&sortby=MostPopular,Harley Oxford,115,115 students purchased this course,19.0,300.0,yes,The CPD Certification Service,no,no,missing,20 CPD points / hours,missing
259291,Teaching Assistant Diploma Level 5,ABC Awards Endorsed Professional Certificate . Level 5 . MCQ Assessment . Tutor Support,https://www.reed.co.uk/courses/teaching-assistant-diploma-level-5/259291#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,73,73 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Teaching Assistant (Certificate of Achievement),5.0
228881,Global Project Management,"Project Management, Global Project Management that is Accredited Level 6 Diploma in Global Project Management",https://www.reed.co.uk/courses/global-project-management/228881#/courses/discount?pageno=2&sortby=MostPopular,UK Professional Development Academy LTD,54,54 students purchased this course,10.0,775.0,yes,Step Ahead CPD,no,no,missing,110 CPD points / hours,missing
267070,Business Development ,Business Development Level 7 Diploma Endorsed by ABC Awards| Support&Assessments included in course price|Happy New Year,https://www.reed.co.uk/courses/business-development/267070#/courses/discount?pageno=2&sortby=MostPopular,Oxford Home Study College,73,73 students purchased this course,10.0,1050.0,no,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Business Development (Endorsed Certificate),7.0
267141,Designated Safeguarding Lead (DSL) - CPD Accredited,CPD Certified Designated Safeguarding Lead (DSL) I Free e-certificate I Instant Access I Unlimited 24/7 Access,https://www.reed.co.uk/courses/designated-safeguarding-lead-dsl-cpd-accredited/267141#/courses/discount?pageno=2&sortby=MostPopular,One Education,50,50 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,12 CPD points / hours,missing
233614,Estate Agent Diploma Level 3,Level 5 Endorsed Diploma by TQUK | 15 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/estate-agent-diploma-level-3/233614#/courses/discount?pageno=2&sortby=MostPopular,One Education,643,643 students purchased this course,18.0,199.0,yes,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Estate Agent (Endorsed Certificate),5.0
236572,"English: Spelling, Punctuation and Grammar - CPD Accredited","CPD Accredited English: Spelling, Punctuation and Grammar Course | Full Tutor Support | Instant Result | No hidden fees",https://www.reed.co.uk/courses/english-spelling-punctuation-and-grammar-cpd-accredited/236572#/courses/discount?pageno=2&sortby=MostPopular,One Education,378,378 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
77004,Bartender and Barista Training - CPD Certified ,Accredited Online Course | Certificate Included | Lifetime Access |Discount Courses,https://www.reed.co.uk/courses/bartender-and-barista-training-cpd-certified/77004#/courses/discount?pageno=2&sortby=MostPopular,Eventtrix,341,341 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
81253,Health and Safety Level 2,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",https://www.reed.co.uk/courses/health-and-safety-level-2/81253#/courses/discount?pageno=2&sortby=MostPopular,The Training Terminal,434,434 students purchased this course,12.0,30.0,yes,The CPD Standards Office,no,no,missing,3 CPD points / hours,missing
97410,Accounting Diploma,Accounting Diploma Level 4 Endorsed by ABC Awards with Study materials tutor support ,https://www.reed.co.uk/courses/accounting-diploma/97410#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,110,110 students purchased this course,25.0,560.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma  Accounting (Certificate of Achievement),4.0
245041,Diet and Nutrition ,Diet and Nutrition Level 5 Advanced Diploma Endorsed by ABC Awards (Covers Nutritional needs for all age groups),https://www.reed.co.uk/courses/diet-and-nutrition/245041#/courses/discount?pageno=2&sortby=MostPopular,Oxford Home Study College,487,487 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Diet and Nutrition (Certificate of Achievement),5.0
173941,Microsoft Office,MS Office 2016 Advanced | Instant Access to Course Videos,https://www.reed.co.uk/courses/microsoft-office/173941#/courses/discount?pageno=2&sortby=MostPopular,Study365,611,611 students purchased this course,29.0,499.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
197995,Interior Design Course,Interior Design Level 3 | Endorsed by ABC Awards | CPD Accredited Certificate | 50 CPD Points,https://www.reed.co.uk/courses/interior-design-course/197995#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,165,165 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Certificate in Interior Design (Certificate of achievement),3.0
227141,Transport Manager Course,Transport Management Level 4 | Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/transport-manager-course/227141#/courses/discount?pageno=2&sortby=MostPopular,Staff Training Solutions,314,314 students purchased this course,10.0,560.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Transport Management (Certificate of Achievement),4.0
228306,Estate Agent and Property Developer Diploma - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/estate-agent-and-property-developer-diploma-cpd-certified/228306#/courses/discount?pageno=2&sortby=MostPopular,Janets,387,387 students purchased this course,14.0,325.0,yes,The CPD Group,no,no,missing,30 CPD points / hours,missing
234906,Dog Training Diploma,Gain Dog Training skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/dog-training-diploma/234906#/courses/discount?pageno=2&sortby=MostPopular,One Education,167,167 students purchased this course,14.0,199.0,no,missing,no,no,missing,missing,missing
238049,Compliance and Risk Management Course - CPD Accredited,CPD Accredited Compliance and Risk Management Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/compliance-and-risk-management-course-cpd-accredited/238049#/courses/discount?pageno=2&sortby=MostPopular,One Education,384,384 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
242647,Executive PA,Level 7 Diploma in Executive PA l Complete Ms Office Included l MCQs Exam I Endorsed By TQUK,https://www.reed.co.uk/courses/executive-pa/242647#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,117,117 students purchased this course,10.0,995.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 7 Diploma Executive PA (Endorsed Certificate of Completion),7.0
250769,Lash Tint – Brow Tint Online Training - CPD Accredited,Gain Lash Tint – Brow Tinting skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/lash-tint--brow-tint-online-training-cpd-accredited/250769#/courses/discount?pageno=2&sortby=MostPopular,One Education,92,92 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
192990,Safeguarding Vulnerable Adults - Level 1 - Online Course - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-vulnerable-adults-level-1-online-course-cpd-accredited/192990#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Training Group,152,152 students purchased this course,12.75,14.99,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
259704,Motorcycle Mechanic Training - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/motorcycle-mechanic-training-cpd-accredited/259704#/courses/discount?pageno=2&sortby=MostPopular,One Education,127,127 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
264270,Interior Design For Beginners,Interior Design Certificate For Beginners Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/interior-design-for-beginners/264270#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,93,93 students purchased this course,10.99,300.0,no,ABC Awards,yes,no,ABC Awards,Level 2 Certificate Interior Design (Certificate of Achievement),2.0
266095,Online Phlebotomy Certificate ,CPD Accredited Online Certificate  II Introduction to Phlebotomy II Leads to Our Level 3 Certificate in Phlebotomy,https://www.reed.co.uk/courses/online-phlebotomy-certificate/266095#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,68,68 students purchased this course,10.0,150.0,yes,Step Ahead CPD Qualifications,no,no,missing,10 CPD points / hours,missing
226257,Diploma in Dog Grooming ,Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/diploma-in-dog-grooming/226257#/courses/discount?pageno=2&sortby=MostPopular,Global Edulink,221,221 students purchased this course,18.0,249.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
237490,Paediatric First Aid,Child Care Course,https://www.reed.co.uk/courses/paediatric-first-aid/237490#/courses/discount?pageno=2&sortby=MostPopular,Learning Connect,343,343 students purchased this course,10.0,45.0,yes,The CPD Standards Office,no,no,missing,1 CPD points / hours,missing
238590,Dog Training Essentials (Basic Dog Trainer Course) - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/dog-training-essentials-basic-dog-trainer-course-cpd-certified/238590#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,91,91 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
241353,Sports First Aid - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/sports-first-aid-cpd-accredited/241353#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,258,258 students purchased this course,13.0,175.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
